Fecha,Técnico,Condición,Situación,Resultado1,Resultado2,Club,Torneo,Estadio,Árbitro,Huracán,Rival,Foto,Incidencias,Fin1T,Fin2T,Fin1E,Fin2E
03/09/1968,N Rossi,visitante,victoria,4,1,Tenerife (España),Gira por Europa 1968 (amistoso),Tenerife,Trujillo (España),"Raúl Navarro; José Diez, Leonardo Mansueto, Edgardo Cantú y Héctor Modernell; Sebastián Viberti y Alberto Dopacio; Hugo Tedesco, Tito Gómez, Araquem de Melo y Luis Vera.","Dorta; Álvaro, Godoy, Lesmes y Rincón; Santi y Mingolo; Juanito, Toni, Morin y Francis.",foto,8 GOL Luis Vera (HUR)</br>12 GOL Luis Vera (HUR) </br>18 GOL Tito Gómez (HUR)</br>31 GOL Luis Vera (HUR)</br>41 GOL Juanito (TEN),45,90,0,0
05/09/1968,N Rossi,neutral,derrota,1,2,Athletic (España),1° fecha del Trofeo San Sebastián 1968 (amistoso),Atocha (San Sebastián),Barragán (España),"Raúl Navarro (46 Rolando Irusta); José Diez, Alberto Dopacio, Edgardo Cantú y Héctor Modernell; Miguel Brindisi (46 Araquem de Melo) y Sebastián Viberti; Hugo Tedesco, Jorge Olmedo, Jorge Davino y Luis Vera.","Iribar; Sáez, Zugazaga, Larrauri y Etxeberría; Estéfano y Koldo; Lavín, Argoitia (Ormaza), Clemente y Arraiz.",foto,16 GOL Luis Vera (HUR)</br>30 GOL Estéfano (BIL)</br>52 GOL Ormaza (BIL),45,90,0,0
09/09/1968,N Rossi,visitante,victoria,6,1,Real Sociedad (España),2° fecha del Trofeo San Sebastián 1968 (amistoso),Atocha (San Sebastián),Ortiz de Mendibil (España),"Rolando Irusta; José Diez (Omar Fernández), Alberto Dopacio, Cantú y Modernell; Brindisi y Viberti; Donato, Araquem, Babington y Cabaleiro (Vera).","Esnaola; Ormaechea, Iguarán, Lema y Martínez; Arzac y Gastelu; Urreisti, Goldarán, Arregui y Mendiluce, (Borronat)(Arrambarri).",foto,24 EXP Martínez (RSO)</br>25 GOL Araquem de Melo (HUR) -penal-</br>27 GOL Luis Vera (HUR)</br>47 GOL Sebastián Viberti (HUR)</br>65 GOL Arzac (RSO)</br>69 GOL Araquem de Melo (HUR)</br>78 GOL Luis Vera (HUR)</br>89 GOL Luis Vera (HUR),45,90,0,0
11/09/1968,N Rossi,visitante,derrota,0,2,Colón (Santa Fe),1° fecha del Campeonato Nacional 1968,Cementerio de Elefantes (Santa Fe),árbitro,Huracán,rival,foto,sin datos,45,90,0,0
15/09/1968,N Rossi,local,empate,1,1,River Plate,2° fecha del Campeonato Nacional 1968,Tomás A. Ducó,árbitro,Huracán,rival,foto,sin datos,45,90,0,0
22/09/1968,N Rossi,visitante,derrot,0,1,Los Andes,4° fecha del Campeonato Nacional 1968,Eduardo Gallardón,árbitro,Huracán,rival,foto,sin datos,45,90,0,0
30/09/1968,N Rossi,local,victoria,1,0,Estudiantes (La Plata),4° fecha del Campeonato Nacional 1968,Gasómetro,árbitro,Huracán,rival,foto,sin datos,45,90,0,0
06/10/1968,N Rossi,visitante,derrota,1,3,San Lorenzo de Almagro,5° fecha del Campeonato Nacional 1968,Gasómetro,árbitro,Huracán,rival,foto,sin datos,45,90,0,0
13/10/1968,N Rossi,local,victoria,7,1,San Martín (Tucumán),6° fecha del Campeonato Nacional 1968,Tomás A. Ducó,árbitro,Huracán,rival,foto,sin datos,45,90,0,0
20/10/1968,N Rossi,visitante,derrota,0,1,Racing Club,7° fecha del Campeonato Nacional 1968,El Cilindro,árbitro,Huracán,rival,foto,sin datos,45,90,0,0
27/10/1968,N Rossi,local,empate,4,4,Belgrano (Córdoba),8° fecha del Campeonato Nacional 1968,Tomás A. Ducó,árbitro,Huracán,rival,foto,sin datos,45,90,0,0
03/11/1968,N Rossi,visitante,victoria,3,0,Huracán (Bahía Blanca),9° fecha del Campeonato Nacional 1968,Olimpo (Bahía Blanca),árbitro,Huracán,rival,foto,sin datos,45,90,0,0
10/11/1968,N Rossi,visitante,derrota,0,2,Independiente Rivadavia (Mendoza),10° fecha del Campeonato Nacional 1968,Bautista Gargantini (Mendoza),árbitro,Huracán,rival,foto,sin datos,45,90,0,0
18/11/1968,N Rossi,local,victoria,3,1,Independiente,11° fecha del Campeonato Nacional 1968,Gasómetro,árbitro,Huracán,rival,foto,sin datos,45,90,0,0
24/11/1968,N Rossi,visitante,derrota,0,2,Boca Juniors,13° fecha del Campeonato Nacional 1968,La Bombonera,árbitro,Huracán,rival,foto,sin datos,45,90,0,0
01/12/1968,N Rossi,local,empate,1,1,Rosario Central,15° fecha del Campeonato Nacional 1968,Tomás A. Ducó,árbitro,Huracán,rival,foto,sin datos,45,90,0,0
06/12/1968,N Rossi,local,victoria,2,1,Lanús,14° fecha del Campeonato Nacional 1968,Gasómetro,árbitro,Huracán,rival,foto,sin datos,45,90,0,0
15/12/1968,N Rossi,visitante,derrota,0,2,Vélez Sarsfield,12° fecha del Campeonato Nacional 1968,José Amalfitani,árbitro,Huracán,rival,foto,sin datos,45,90,0,0
28/01/1969,-,visitante,-,-,-,Talleres (Córdoba),Amistoso 1969,-,desconocido,-,-,foto,sin datos,45,90,0,0
06/02/1969,Vidal,visitante,victoria,2,1,Sporting (Bahía Blanca),1° fase de la Copa Argentina 1969,Olimpo (Bahía Blanca),Barreiro,"Raúl Navarro, José Diez, Leonardo Mansuetto, Edgardo Cantú y Rodolfo Chazarreta (46 Alberto Dopacio); Tito Gómez y Sebastián Viberti; Hugo Tedesco, Luis Vera, Jorge Olmedo y Luis Giribet.","Sánchez; Minciacca, Ruperez, González y Robañeras; Nieto y Arrieta; Rosales, Oberti, Cicchini y Herrera (46 Ferlich).",foto,16 GOL Cicchini (SPO)</br>60 GOL Luis Vera (HUR)</br>62 GOL Rodolfo Chazarreta (HUR),45,90,0,0
08/02/1969,N Rossi,visitante,empate,1,1,Sporting (Bahía Blanca),1° fase de la Copa Argentina 1969,Olimpo (Bahía Blanca),Álvarez,"Raúl Navarro, José Diez, Alberto Dopacio, Edgardo Cantú y Rodolfo Chazarreta; Sebastián Viberti y Tito Gómez; Luis Vera, Hugo Tedesco, Miguel Brindisi y Luis Giribet.","Sánchez; More, Minciacca, Robañeras y Ackermann, Arrieta y Rosales; Nieto, Oberti, Cicchini y Ferlich.",foto,3 GOL Oberti (SPO)</br>58 GOL Miguel Brindisi (HUR)</br>24 EXP Luis Giribet (HUR)</br>88 EXP Rosales (SPO)</br>88 EXP Sebastián Viberti (HUR),45,90,0,0
13/02/1969,N Rossi,neutral,derrota,2,4,Platense,8vo de final de la Copa Argentina 1969,El Cilindro,Barreiro,"Raúl Navarro; José Diez, Leonardo Mansuetto, Edgardo Cantú y Rodolfo Chazarreta; Constantino y Tito Gómez; Miguel Brindisi, Luis Vera, Jorge Olmedo y Luis Giribet.","Topini; Condes Méndez, Piris, Rivero y Trimarchi (46 Assaneo); Russo y Vidal Mugione; Miranda, Quetglas, Subiat y Medina.",foto,31 GOL Luis Vera (HUR)</br>41 GOL Miranda (PLA)</br>42 GOL Miranda (PLA)</br>51 GOL Luis Giribet (HUR) -penal-</br>60 GOL Miranda (PLA)</br>61 EXP Leonardo Mansuetto (HUR)</br>85 GOL Mugione (PLA),45,90,0,0
20/02/1969,Vidal,neutral,victoria,3,0,Platense,8vo de final de la Copa Argentina 1969,Villa Crespo,Álvarez,"Raúl Navarro; José Diez, Leonardo Mansuetto, Edgardo Cantú y Rodolfo Chazarreta; Tito Gómez (46 Alberto Dopacio) y Sebastián Viberti; Miguel Brindisi, Araquem de Melo, Luis Vera y Luis Giribet.","Topini; Condes Méndez, Piris, Rivero y Cháves; Vidal, Mugione y Francisco Russo; Subiat, Miranda, Cruz (46 Gatti) y Valdez.",foto,37 GOL Sebastián Viberti (HUR)</br>82 GOL Alberto Dopacio (HUR)</br>85 GOL Luis Giribet (HUR),45,90,0,0
23/02/1969,N Rossi,visitante,derrota,0,1,Quilmes,1° fecha del Campeonato Metropolitano 1969,Quilmes,Brusca,"Raúl Navarro; José Diez, Rodolfo Vilanova, Edgardo Cantú y Nelson López; Sebastián Viberti y Alberto Dopacio; Hugo Tedesco (46 Miguel Brindisi), Araquem de Melo, Luis Abdenur y Luis Giribet.","Cavallero; Andrade (46 Maguna), Bertolotti, Martínez y Laginestra; Santiago y Reguera; Leeb, Cotton, Touriño y Benito.",foto,75 GOL Cotton (QAC),45,90,0,0
02/03/1969,N Rossi,local,victoria,2,0,Unión (Santa Fe),2° fecha del Campeonato Metropolitano 1969,Gasometro,Álvarez,"Raúl Navarro; José Diez, Rodolfo Vilanova, Edgardo Cantú y Rodolfo Chazarreta; Tito Gómez (46 Luis Abdenur) y Sebastián Viberti; Hugo Tedesco, Araquem de Melo, José Meija y Luis Giribet.","Garzón; Asencio, Figueroa, Morales y Casal; Fernández y Lapalma; Dusso, Scotta, Vitale y Mendoza.",foto,53 GOL Figueroa (UNI) -en contra-</br>78 GOL Araquem de Melo (HUR) -penal-,45,90,0,0
09/03/1969,N Rossi,visitante,derrota,2,3,Dep. Morón,3° fecha del Campeonato Metropolitano 1969,José Amalfitani,Goicoechea,"Raúl Navarro; Rodolfo Chazarreta, Rodolfo Vilanova, Edgardo Cantú y Nelson López; Luis Abdenur y Alberto Dopacio (46 Carlos Babington); Hugo Tedesco, Araquem de Melo, Miguel Brindisi y Luis Giribet.","Bargas; Pérez, Solana, Semenewicz y Ricci; Pagano y Biaggio; Pietrone, Canevari, Gigliani y O López.",foto,28 GOL Solana (MOR)</br>47 GOL Canevari (MOR)</br>53 GOL Miguel Brindisi (HUR)</br>68 GOL Araquem de Melo (HUR)</br>89 GOL Gigliani (MOR),45,90,0,0
16/03/1969,Yebra,local,empate,1,1,Racing Club,4° fecha del Campeonato Metropolitano 1969,Gasómetro,Brusca,"Raúl Navarro; Rodolfo Chazarreta, Leonardo Mansueto (28 Luis Abdenur), Edgardo Cantú y Nelson López; Miguel Brindisi y Rodolfo Vilanova; Juan C López, Araquem de Melo, Carlos Babington y Luis Giribet.","Cejas; Cardozo, Roberto Perfumo, Nelson Chabay y Díaz; Aguirre y Alfio Basile; Lamelza, Machado da Silva, Adorno y Salomone (46 Zarich).",foto,9 GOL Araquem de Melo (HUR)</br>38 GOL Machado da Silva (RAC)</br>79 EXP Díaz (RAC),45,90,0,0
23/03/1969,Yebra,visitante,victoria,4,1,Argentinos Juniors,5° fecha del Campeonato Metropolitano 1969,Villa Crespo,Guillermo Nimo,"Raúl Navarro; José Diez, Alberto Dopacio, Edgardo Cantú y Nelson López; Miguel Brindisi y Rodolfo Vilanova; Juan C López (46 Hugo Tedesco), José Meija, Carlos Babington y Luis Giribet.","Durich; González Pereyra, Casal, Deluca y Urchevik; Puppo y Plá; Chazarreta, Ibáñez, Caputo y Omar Larrosa.",foto,4 GOL Puppo (HUR) -en contra-</br>18 GOL Luis Giribet (HUR) -penal-</br>46 GOL Luis Giribet (HUR)</br>50 GOL Miguel Brindisi (HUR)</br>83 EXP Urchevik (AJU)</br>87 GOL Omar Larrosa (AJU),45,90,0,0
30/03/1969,Yebra,local,derrota,0,1,River Plate,6° fecha del Campeonato Metropolitano 1969,Gasómetro,Coerezza,"Raúl Navarro; José Diez, Alberto Dopacio, Edgardo Cantú y Nelson López; Miguel Brindisi y Rodolfo Vilanova; Hugo Tedesco, Tito Gómez (46 José Meija), Carlos Babington y Luis Giribet.","Carballo; Ferreiro, Paira, Guzmán y Viéitez; Rodríguez y Recio; Noguera, Onega, Gutiérrez y Mas.",foto,30 GOL Gutiérrez (RPL)</br>75 EXP Miguel Brindisi (HUR),45,90,0,0
03/04/1969,Yebra,visitante,empate,2,2,Los Andes,7° fecha del Campeonato Metropolitano 1969,Eduardo Gallardón,Barreiro,"Raúl Navarro; José Diez, Alberto Dopacio, Edgardo Cantú y Nelson López (46 Hugo Tedesco); Rodolfo Vilanova y Sebastián Viberti; Juan C López, Alberto Cabaleiro, Carlos Babington y Luis Giribet.","Menutti; Vignale, Cardaci, Matos y Bordatto; Dacunto y Storti; Rodríguez (46 Luján), Luis Vera, Manfredi y Medina.",foto,14 EXP Bordatto (AND)</br>18 GOL Rodolfo Vilanova (HUR)</br>22 EXP Matos (AND)</br>61 GOL Medina (AND) -penal-</br>62 GOL Vignale (AND)</br>64 GOL Alberto Cabaleiro (HUR),45,90,0,0
09/04/1969,Yebra,local,empate,1,1,Newell's Old Boys (Rosario),8° fecha del Campeonato Metropolitano 1969,Gasómetro,Ithurralde,"Raúl Navarro; Rodolfo Chazarreta, Alberto Dopacio, Edgardo Cantú y Nelson López; Tito Gómez y Rodolfo Vilanova; Juan C López, Julio López, Carlos Babington (46 José Meija) y Luis Giribet.","Toriani; Ramírez, Romero, Musante y Zanotti; Ibáñez y González; Joao Cardoso, Roque Avallay, Montes y Bezerra (46 Fernández).",foto,51 GOL Joao Cardoso (NOB)</br>57 GOL Rodolfo Chazarreta (HUR),45,90,0,0
13/04/1969,Yebra,visitante,empate,3,3,Estudiantes (La Plata),9° fecha del Campeonato Metropolitano 1969,Quilmes,Comesaña,"Raúl Navarro; Rodolfo Chazarreta, Alberto Dopacio, Edgardo Cantú y Héctor Fresneda; Tito Gómez (46 Carlos Babington) y Rodolfo Vilanova; Hugo Tedesco, Araquem de Melo, Miguel Brindisi y Luis Giribet.","Poletti; Fucceneco, Aguirre Suárez, Madero y Forteis; Echecopar y Togneri; Ribaudo (46 Rudzki), Conigliaro, Flores y Juan R Verón.",foto,13 GOL Echecopar (ELP)</br>18 GOL Luis Giribet (HUR)</br>32 GOL Luis Giribet (HUR)</br>58 GOL Rudzki (ELP)</br>60 GOL Togneri (ELP)</br>65 GOL Hugo Tedesco (HUR),45,90,0,0
20/04/1969,Yebra,visitante,victoria,2,1,San Lorenzo de Almagro,10° fecha -interzonal- del Campeonato Metropolitano 1969,Gasómetro,Bossolino,"Raúl Navarro; Héctor Fresneda, Alberto Dopacio, Edgardo Cantú y Rodolfo Chazarreta; Miguel Brindisi y Rodolfo Vilanova; Hugo Tedesco, Araquem de Melo, Tito Gómez y Luis Giribet.","Irusta; Villar, Sconfianza, Albrecht y Rosl; Veglio y Telch; Amado (46 González), Fischer, Tojo y Héctor Veira.",foto,35 GOL Miguel Brindisi (HUR)</br>83 GOL Telch (SLA)</br>88 GOL Rodolfo Vilanova (HUR),45,90,0,0
27/04/1969,Yebra,local,derrota,0,2,Platense,11° fecha del Campeonato Metropolitano 1969,Gasómetro,Barreiro,"Raúl Navarro; Héctor Fresneda, Alberto Dopacio, Edgardo Cantú y Rodolfo Chazarreta; Miguel Brindisi y Rodolfo Vilanova; Hugo Tedesco, Araquem de Melo, Tito Gómez y Luis Giribet.","Hurt; Assáneo, Piris, Rivero y Capdevila; Mugione y Pérez; Bulla, Subiat, Miranda y Valdez.",foto,38 GOL Bulla (PLA)</br>67 GOL Mugione (PLA),45,90,0,0
01/05/1969,Yebra,local,victoria,6,3,Quilmes,12° fecha del Campeonato Metropolitano 1969,La Bombonera,Spinetto,"Raúl Navarro; José Diez, Alberto Dopacio, Edgardo Cantú y Rodolfo Chazarreta (21 Héctor Fresneda); Miguel Brindisi y Rodolfo Vilanova; Hugo Tedesco, Jorge Olmedo, José Meija y Luis Giribet.","Ubaldo Fillol; Touriño, Bertolotti, Siciliano y Laginestra; O. López y Reguera (46 Cotton); Leeb, Della Savia, Santiago y Benito.",foto,2 GOL Miguel Brindisi (HUR)</br>44 GOL Hugo Tedesco (HUR)</br>51 GOL Hugo Tedesco (HUR)</br>54 GOL Bertolotti (QAC) -penal-</br>56 GOL Hugo Tedesco (HUR)</br>65 GOL Benito (QAC)</br>66 GOL Miguel Brindisi (HUR)</br>72 GOL Touriño (QAC)</br>73 EXP Benito (QAC)</br>83 EXP Rodolfo Vilanova (HUR)</br>88 GOL Hugo Tedesco (HUR),45,90,0,0
04/05/1969,Yebra,visitante,victoria,2,1,Unión (Santa Fe),13° fecha del Campeonato Metropolitano 1969,Unión (Santa Fe),Guillermo Nimo,"Raúl Navarro; José Diez, Alberto Dopacio, Edgardo Cantú y Héctor Fresneda; Miguel Brindisi y Rodolfo Vilanova; Hugo Tedesco (46 Tito Gómez), Jorge Olmedo, José Meija y Luis Giribet.","Dedé; Díaz, Figueroa, Sauco y Casal; Rossi y Morales; Asencio, Scotta, Zanabria y Mendoza.",foto,44 GOL Miguel Brindisi (HUR)</br>67 GOL Sauco (UNI)</br>89 GOL Luis Giribet (HUR),45,90,0,0
09/05/1969,Yebra,local,victoria,3,0,Dep. Morón,14° fecha del Campeonato Metropolitano 1969,Gasómetro,Comesaña,"Raúl Navarro; José Diez, Alberto Dopacio, Edgardo Cantú y Rodolfo Chazarreta; Miguel Brindisi y Rodolfo Vilanova; Hugo Tedesco, Jorge Olmedo, José Meija y Luis Giribet.","Tremonti; Pérez, Juan, Chagas y Ricci; Vega y Pagano; Pietrone, Canevari, Gigliani y González.",foto,62 GOL Hugo Tedesco (HUR)</br>72 GOL José Meija (HUR)</br>80 GOL Hugo Tedesco (HUR),45,90,0,0
18/05/1969,Yebra,visitante,derrota,1,3,Racing Club,15° fecha del Campeonato Metropolitano 1969,El Cilindro,Bossolino,"Raúl Navarro; José Diez, Alberto Dopacio, Edgardo Cantú y Rodolfo Chazarreta; Miguel Brindisi y Rodolfo Vilanova; Hugo Tedesco, Jorge Olmedo, José Meija y Luis Giribet.","Cejas; Wolff, Roberto Perfumo, Alfio Basile y Nelson Chabay; Zarich y Rulli; Lamelza, Machado da Silva, Adorno y Salomone.",foto,15 GOL Lamelza (RAC)</br>22 Partido suspendido - continúa el 20-5-69</br>57 GOL Luis Giribet (HUR)</br>62 GOL Salomone (RAC)</br>70 GOL Lamelza (RAC),45,90,0,0
25/05/1969,Yebra,local,empate,0,0,Argentinos Juniors,16° fecha del Campeonato Metropolitano 1969,Gasómetro,Coerezza,"Néstor Hernandorena; José Diez, Alberto Dopacio, Edgardo Cantú y Francisco Lavorato; Miguel Brindisi y Rodolfo Vilanova; Hugo Tedesco, Alfredo Obberti, Jorge Olmedo y Luis Giribet.","Casco; González Pereyra, Casal, Pérez e Iglesias; Caputo y Pla; Chazarreta, Larrosa, Deluca e Ibáñez.",foto,81 EXP Ibáñez (AJU),45,90,0,0
01/06/1969,Yebra,visitante,empate,0,0,River Plate,17° fecha del Campeonato Metropolitano 1969,Monumental,Pestarino,"Néstor Hernandorena; José Diez, Alberto Dopacio, Edgardo Cantú y Rodolfo Chazarreta; Miguel Brindisi y Rodolfo Vilanova; Hugo Tedesco (33 José Meija), Alfredo Obberti, Jorge Olmedo y Luis Giribet.","Gironacci; Ferreiro, M López (9 Paira), Guzmán y Dominichi; Noguera y Recio; Montivero, Onega, Trebucq y Mas.",foto,1° Tiempo: River 0x0 Huracán,45,90,0,0
05/06/1969,Yebra,local,victoria,3,1,Los Andes,18° fecha del Campeonato Metropolitano 1969,Gasómetro,Guillermo Nimo,"Néstor Hernandorena; José Diez, Alberto Dopacio, Edgardo Cantú y Rodolfo Chazarreta; Miguel Brindisi y Rodolfo Vilanova; Juan C López (46 Araquem de Melo), Jorge Olmedo, José Meija y Luis Giribet.","Menutti; Bordatto, Jorge Ginarte, Cardaci y Verteiko; Dacunto y Cloquell; Menéndez, Luján, Manfredi y Luis Vera.",foto,23 GOL Manfredi (AND)</br>49 GOL Luis Giribet (HUR)</br>59 GOL Luis Giribet (HUR)</br>85 GOL Luis Giribet (HUR),45,90,0,0
08/06/1969,Yebra,visitante,empate,1,1,Newell's Old Boys (Rosario),19° fecha del Campeonato Metropolitano 1969,Parque Independencia (Rosario),Álvarez,"Néstor Hernandorena; José Diez, Alberto Dopacio, Edgardo Cantú y Rodolfo Chazarreta; Miguel Brindisi y Rodolfo Vilanova; José Meija, Araquem de Melo, Jorge Olmedo y Luis Giribet.","Toriani; De Rienzo, Romero, Musante y Zanotti; Montes e Ibáñez; Iannotti, Roque Avallay, Ramírez y Bezerra (37 Julio Alas).",foto,55 GOL Araquem de Melo (HUR)</br>56 GOL Roque Avallay (NOB),45,90,0,0
15/06/1969,Yebra,local,empate,2,2,Estudiantes (La Plata),20° fecha del Campeonato Metropolitano 1969,Gasómetro,Spinetto,"Néstor Hernandorena; José Diez, Alberto Dopacio, Edgardo Cantú y Rodolfo Chazarreta; Miguel Brindisi y Vilanova; José Meija, Araquem de Melo, Jorge Olmedo y Luis Giribet.","G Flores; Eduardo Manera, Aguirre Suárez, Madero y Malbernat; Carlos Bilardo y Pachamé; Ribaudo (36 Togneri), E Flores, Conigliaro y Juan R Verón.",foto,32 EXP Aguirre Suárez (ELP)</br>46 EXP Rodolfo Vilanova (HUR)</br>48 GOL José Meija (HUR)</br>70 GOL Conigliaro (ELP)</br>85 GOL Flores (ELP)</br>87 GOL Miguel Brindisi (HUR),45,90,0,0
22/06/1969,Yebra,local,victoria,3,1,San Lorenzo de Almagro,21° fecha -interzonal- del Campeonato Metropolitano 1969,La Bombonera,Coerezza,"Néstor Hernandorena; José Diez, Alberto Dopacio, Edgardo Cantú y Rodolfo Chazarreta; Miguel Brindisi y Sebastián Viberti; Hugo Tedesco, Araquem de Melo, José Meija y Luis Giribet.","Buticce; Villar, Sconfianza, Albrecht y Rosl; Telch y Cocco; González, Fischer, Tojo y Veglio.",foto,17 GOL Miguel Brindisi (HUR)</br>62 GOL Hugo Tedesco (HUR)</br>69 GOL Tojo (SLA)</br>80 GOL Luis Giribet (HUR),45,90,0,0
27/06/1969,Yebra,visitante,derrota,0,1,Platense,22° fecha del Campeonato Metropolitano 1969,Gasómetro,Oviedo,"Néstor Hernandorena; José Diez, Alberto Dopacio, Edgardo Cantú y Rodolfo Chazarreta; José Meija y Sebastián Viberti; Hugo Tedesco, Alfredo Obberti, Jorge Olmedo y Luis Giribet.","Hurt; Assaneo, Russo, Rivero y Capdevila; Mugione y Pérez; Doval, Bulla, Subiat y Valdez.",foto,56 EXP Rivero (PLA)</br>56 EXP José Diez (HUR)</br>73 GOL Bulla (PLA) -penal-,45,90,0,0
09/07/1969,Yebra,neutral,derrota,0,1,Colón (Santa Fe),4to de final de la Copa Argentina 1969,Unión (Santa Fe),Comesaña,"Néstor Hernandorena (90 Héctor Roganti); Rodolfo Chazarreta, Alberto Dopacio, Edgardo Cantú y Nelson López; Rodolfo Vilanova y José Meija; Sebastián Viberti, Hugo Tedesco, Alfredo Obberti y Alberto Cabaleiro.","Drago; Lo Bello, Lezcano, Sanitá y Di Meola; Ceballo y Grilli (46 Mareque); Colman, Balbuena, Motura y Velázquez.",foto,65 GOL Motura (COL),45,90,0,0
13/07/1969,Yebra,neutral,victoria,3,2,Colón (Santa Fe),4to de final de la Copa Argentina 1969,Gasómetro,Brusca,"Néstor Hernandorena; José Diez, Alberto Dopacio, Edgardo Cantú y Rodolfo Chazarreta; Sebastián Viberti y Rodolfo Vilanova; José Meija, Hugo Tedesco, Alfredo Obberti y Luis Giribet.","Drago; Lo Bello, Lezcano, Sanitá y Mareque; Di Meola y Ceballo; Colman, Balbuena, Motura y Velázquez (46 Borgogno).",foto,33 GOL Rodolfo Vilanova (HUR)</br>42 GOL Hugo Tedesco (HUR)</br>61 GOL Colman (COL)</br>70 EXP Sanitá (COL)</br>82 GOL Balbuena (COL)</br>85 GOL Luis Giribet (HUR)</br>Penales: 2-3,45,90,0,0
09/08/1969,Acosta,visitante,empate,1,1,Danubio (Uruguay),Amistoso 1969,Jardines del Hipódromo (Montevideo),desconocido,"Néstor Hernandorena; José Diez, Alberto Dopacio, Rodolfo Vilanova y Rodolfo Chazarreta; Tito Gómez (Luis Abdenur) y Sebastián Viberti; Hugo Tedesco (Carlos Babington), Alberto Cabaleiro, José Meija y Luis Giribet.","Schultz; Modernell, Montigno, Javier y Fernández (Tabárez); Rivero y Pereyra; Virgili, Barreiro, Valerio y Franco (Touzet).",foto,5 GOL Virgili (DAN)</br>66 GOL Luis Giribet (HUR),45,90,0,0
30/08/1969,Acosta,visitante,victoria,5,1,Destroyer's (Bolivia),Amistoso 1969,(Santa Cruz),Chuquimia,"Néstor Hernandorena; López y Edgardo Cantú; Tito Gómez y Sebastián Viberti; Jorge Olmedo, Araquem de Melo, Carlos Babington y Luis Giribet.","Ramón y Gerson",foto,14 GOL Jorge Olmedo (HUR)</br>18 PEN Gerson (DES) -ataja Néstor Hernandorena-</br>26 GOL Luis Giribet (HUR)</br>32 GOL Araquem de Melo (HUR)</br>80 GOL Jorge Olmedo (HUR)</br>84 GOL Ramón (DES)</br>88 GOL Luis Giribet (HUR),45,90,0,0
31/08/1969,Acosta,visitante,derrota,1,2,Guabirá (Bolivia),Copa Residentes Argentinos 1969 (amistoso),Departamental (Santa Cruz),desconocido,-,-,foto,sin datos,45,90,0,0
